year,make,model,fuel_type,fc_city_l100,fc_hwy_l100,fc_comb_l100
2010,LEXUS,SC 430,Z,14.5,10.4,12.6
2010,LINCOLN,GRAND MARQUIS,X,15.0,10.3,12.9
2010,LINCOLN,GRAND MARQUIS,E,20.2,13.8,17.3
2010,LINCOLN,MKS,X,14.0,9.9,12.2
2010,LINCOLN,MKS AWD,X,13.8,9.5,11.9
2010,LINCOLN,MKS AWD,X,14.4,10.4,12.6
2010,LINCOLN,MKT AWD,X,14.7,10.7,12.9
2010,LINCOLN,MKT AWD,X,14.6,10.9,12.9
2010,LINCOLN,MKX AWD,X,14.0,10.4,12.4
2010,LINCOLN,MKZ,X,13.2,8.8,11.2
2010,LINCOLN,MKZ AWD,X,14.3,9.8,12.3
2010,LINCOLN,TOWN CAR,X,15.0,10.3,12.9
2010,LINCOLN,TOWN CAR,E,20.2,13.8,17.3
2010,MASERATI,GRANTURISMO,Z,18.6,12.1,15.7
2010,MASERATI,GRANTURISMO,Z,19.7,12.2,16.3
2010,MASERATI,QUATTROPORTE,Z,20.0,13.5,17.1
2010,MASERATI,QUATTROPORTE,Z,20.3,12.8,16.9
2010,MAZDA,B2300,X,12.6,9.9,11.4
2010,MAZDA,B2300,X,10.9,8.7,9.9
2010,MAZDA,B4000 4X4,X,16.8,13.1,15.2
2010,MAZDA,B4000 4X4,X,15.6,12.5,14.2
2010,MAZDA,CX-7,Z,13.1,9.5,11.5
2010,MAZDA,CX-7,X,11.8,8.6,10.4
2010,MAZDA,CX-7 4WD,Z,13.7,10.3,12.2
2010,MAZDA,CX-9,X,15.0,10.7,13.1
2010,MAZDA,CX-9 4WD,X,15.6,11.3,13.7
2010,MAZDA,MAZDA3,X,10.0,7.2,8.7
2010,MAZDA,MAZDA3,X,9.4,7.1,8.3
2010,MAZDA,MAZDA3,X,10.5,8.1,9.4
2010,MAZDA,MAZDA3,X,11.5,8.2,10.0
2010,MAZDA,MAZDA5,X,11.3,8.6,10.1
2010,MAZDA,MAZDA5,X,11.0,8.3,9.8
2010,MAZDA,MAZDA6,X,11.1,8.0,9.7
2010,MAZDA,MAZDA6,X,11.8,8.2,10.2
2010,MAZDA,MAZDA6,X,13.6,9.5,11.8
2010,MAZDA,MAZDASPEED3,Z,13.0,9.5,11.4
2010,MAZDA,MX-5,Z,11.6,8.6,10.2
2010,MAZDA,MX-5,Z,10.5,8.5,9.6
2010,MAZDA,MX-5,Z,11.1,8.5,9.9
2010,MAZDA,RX-8,Z,14.9,10.5,12.9
2010,MAZDA,RX-8,Z,14.4,10.9,12.8
2010,MAZDA,TRIBUTE,X,11.4,8.5,10.1
2010,MAZDA,TRIBUTE,X,10.5,8.6,9.7
2010,MAZDA,TRIBUTE 4X4,X,11.8,9.0,10.6
2010,MAZDA,TRIBUTE 4X4 FFV,X,13.1,10.4,11.9
2010,MAZDA,TRIBUTE 4X4 FFV,E,18.1,13.9,16.2
2010,MAZDA,TRIBUTE FFV,X,12.3,9.5,11.1
2010,MAZDA,TRIBUTE FFV,E,16.7,12.6,14.8
2010,MERCEDES-BENZ,B 200,Z,10.5,8.6,9.7
2010,MERCEDES-BENZ,B 200,Z,10.5,8.0,9.4
2010,MERCEDES-BENZ,B 200 TURBO,Z,10.9,8.8,9.9
2010,MERCEDES-BENZ,B 200 TURBO,Z,11.6,8.2,10.1
2010,MERCEDES-BENZ,C 250,Z,13.0,8.9,11.2
2010,MERCEDES-BENZ,C 250,Z,13.2,8.7,11.2
2010,MERCEDES-BENZ,C 250 4MATIC,Z,13.4,9.4,11.6
2010,MERCEDES-BENZ,C 300,Z,13.2,9.3,11.4
2010,MERCEDES-BENZ,C 300,Z,13.2,9.1,11.4
2010,MERCEDES-BENZ,C 300 4MATIC,Z,13.3,9.4,11.5
2010,MERCEDES-BENZ,C 350,Z,13.7,9.5,11.8
2010,MERCEDES-BENZ,C 350 4MATIC,Z,13.9,9.7,12.0
2010,MERCEDES-BENZ,C 63 AMG,Z,19.0,12.2,16.0
2010,MERCEDES-BENZ,CL 550 4MATIC,Z,16.7,11.2,14.2
2010,MERCEDES-BENZ,CL 600,Z,20.4,13.6,17.4
2010,MERCEDES-BENZ,CL 63 AMG,Z,20.6,13.1,17.3
2010,MERCEDES-BENZ,CL 65 AMG,Z,21.1,13.8,17.8
2010,MERCEDES-BENZ,CLS 550,Z,16.8,11.2,14.3
2010,MERCEDES-BENZ,CLS 63 AMG,Z,19.7,13.1,16.7
2010,MERCEDES-BENZ,E 350 4MATIC,Z,14.3,9.8,12.3
2010,MERCEDES-BENZ,E 350 COUPE,Z,13.4,9.0,11.4
2010,MERCEDES-BENZ,E 550 4MATIC,Z,15.4,10.2,13.1
2010,MERCEDES-BENZ,E 550 COUPE,Z,15.6,10.3,13.2
2010,MERCEDES-BENZ,E 63 AMG,Z,18.3,12.0,15.5
2010,MERCEDES-BENZ,G 55 AMG,Z,21.8,15.7,19.0
2010,MERCEDES-BENZ,G 550,Z,20.6,16.1,18.6
2010,MERCEDES-BENZ,GL 350 BLUETEC,D,13.8,10.3,12.2
2010,MERCEDES-BENZ,GL 450 4MATIC,Z,18.3,13.6,16.2
2010,MERCEDES-BENZ,GL 550 4MATIC,Z,18.9,13.9,16.7
2010,MERCEDES-BENZ,GLK 350 4MATIC,Z,14.9,11.3,13.3
2010,MERCEDES-BENZ,MAYBACH 57,Z,23.2,15.1,19.5
2010,MERCEDES-BENZ,MAYBACH 57 ZEPPELIN,Z,22.8,15.0,19.3
2010,MERCEDES-BENZ,MAYBACH 57S,Z,23.3,15.1,19.6
2010,MERCEDES-BENZ,MAYBACH 62,Z,23.2,15.1,19.5
2010,MERCEDES-BENZ,MAYBACH 62 ZEPPELIN,Z,22.8,15.0,19.3
2010,MERCEDES-BENZ,MAYBACH 62S,Z,23.3,15.1,19.6
2010,MERCEDES-BENZ,ML 350 4MATIC,Z,15.7,11.9,14.0
2010,MERCEDES-BENZ,ML 350 BLUETEC,D,12.6,9.5,11.2
2010,MERCEDES-BENZ,ML 550 4MATIC,Z,17.9,13.4,15.8
2010,MERCEDES-BENZ,ML 63 AMG,Z,22.4,16.3,19.7
2010,MERCEDES-BENZ,R 350 4MATIC,Z,16.5,12.6,14.7
